"ORDER","FAMILY","SCI_NAME","PRIMARY_COM_NAME","DECISION_FINAL","GENERAL_CAT"
"Columbiformes","Columbidae (Pigeons and Doves)","Alectroenas_madagascariensis","Madagascar Blue-Pigeon","Geographic Location","natural history"
"Columbiformes","Columbidae (Pigeons and Doves)","Alectroenas_sganzini","Comoro Blue-Pigeon","Geographic Location","natural history"
"Columbiformes","Columbidae (Pigeons and Doves)","Alectroenas_pulcherrimus","Seychelles Blue-Pigeon","Geographic Location","natural history"
"Columbiformes","Columbidae (Pigeons and Doves)","Ducula_poliocephala","Pink-bellied Imperial-Pigeon","Both sexes physical trait","physical trait"
"Columbiformes","Columbidae (Pigeons and Doves)","Ducula_forsteni","White-bellied Imperial-Pigeon","Both sexes physical trait","physical trait"
"Columbiformes","Columbidae (Pigeons and Doves)","Ducula_mindorensis","Mindoro Imperial-Pigeon","Geographic Location","natural history"
"Columbiformes","Columbidae (Pigeons and Doves)","Ducula_radiata","Gray-headed Imperial-Pigeon","Both sexes physical trait","physical trait"
"Columbiformes","Columbidae (Pigeons and Doves)","Ducula_carola","Spotted Imperial-Pigeon","Both sexes physical trait","physical trait"
"Columbiformes","Columbidae (Pigeons and Doves)","Ducula_aenea","Green Imperial-Pigeon","Both sexes physical trait","physical trait"
"Columbiformes","Columbidae (Pigeons and Doves)","Ducula_oenothorax","Enggano Imperial-Pigeon","Geographic Location","natural history"
"Columbiformes","Columbidae (Pigeons and Doves)","Ducula_nicobarica","Nicobar Imperial-Pigeon","Geographic Location","natural history"
"Columbiformes","Columbidae (Pigeons and Doves)","Ducula_perspicillata","Spectacled Imperial-Pigeon","Both sexes physical trait","physical trait"
"Columbiformes","Columbidae (Pigeons and Doves)","Ducula_neglecta","Seram Imperial-Pigeon","Geographic Location","natural history"
"Columbiformes","Columbidae (Pigeons and Doves)","Ducula_concinna","Elegant Imperial-Pigeon","Miscellaneous","human"
"Columbiformes","Columbidae (Pigeons and Doves)","Ducula_pacifica","Pacific Imperial-Pigeon","Geographic Location","natural history"
"Columbiformes","Columbidae (Pigeons and Doves)","Ducula_rubricera","Red-knobbed Imperial-Pigeon","Both sexes physical trait","physical trait"
"Columbiformes","Columbidae (Pigeons and Doves)","Ducula_oceanica","Micronesian Imperial-Pigeon","Geographic Location","natural history"
"Columbiformes","Columbidae (Pigeons and Doves)","Ducula_aurorae","Polynesian Imperial-Pigeon","Geographic Location","natural history"
"Columbiformes","Columbidae (Pigeons and Doves)","Ducula galeata","Nuku Hiva Imperial-Pigeon","Geographic Location","natural history"
"Columbiformes","Columbidae (Pigeons and Doves)","Ducula_myristicivora","Spice Imperial-Pigeon","Geographic Location","natural history"
"Columbiformes","Columbidae (Pigeons and Doves)","Ducula_geelvinkiana","Geelvink Imperial-Pigeon","Geographic Location","natural history"
"Columbiformes","Columbidae (Pigeons and Doves)","Ducula_rufigaster","Purple-tailed Imperial-Pigeon","Both sexes physical trait","physical trait"
"Columbiformes","Columbidae (Pigeons and Doves)","Ducula_basilica","Cinnamon-bellied Imperial-Pigeon","Both sexes physical trait","physical trait"
"Columbiformes","Columbidae (Pigeons and Doves)","Ducula_finschii","Finsch's Imperial-Pigeon","Person","human"
"Columbiformes","Columbidae (Pigeons and Doves)","Ducula_chalconota","Rufescent Imperial-Pigeon","Both sexes physical trait","physical trait"
"Columbiformes","Columbidae (Pigeons and Doves)","Ducula_pistrinaria","Island Imperial-Pigeon","Natural History","natural history"
"Columbiformes","Columbidae (Pigeons and Doves)","Ducula_rosacea","Pink-headed Imperial-Pigeon","Both sexes physical trait","physical trait"
"Columbiformes","Columbidae (Pigeons and Doves)","Ducula_whartoni","Christmas Island Imperial-Pigeon","Geographic Location","natural history"
"Columbiformes","Columbidae (Pigeons and Doves)","Ducula_pickeringii","Gray Imperial-Pigeon","Both sexes physical trait","physical trait"
"Columbiformes","Columbidae (Pigeons and Doves)","Ducula latrans","Barking Imperial-Pigeon","Behavior","natural history"
"Columbiformes","Columbidae (Pigeons and Doves)","Ducula_brenchleyi","Chestnut-bellied Imperial-Pigeon","Both sexes physical trait","physical trait"
"Columbiformes","Columbidae (Pigeons and Doves)","Ducula_bakeri","Baker's Imperial-Pigeon","Person","human"
"Columbiformes","Columbidae (Pigeons and Doves)","Ducula_goliath","New Caledonian Imperial-Pigeon","Geographic Location","natural history"
"Columbiformes","Columbidae (Pigeons and Doves)","Ducula_pinon","Pinon's Imperial-Pigeon","Person","human"
"Columbiformes","Columbidae (Pigeons and Doves)","Ducula_melanochroa","Bismarck Imperial-Pigeon","Geographic Location","natural history"
"Columbiformes","Columbidae (Pigeons and Doves)","Ducula_mullerii","Collared Imperial-Pigeon","Both sexes physical trait","physical trait"
"Columbiformes","Columbidae (Pigeons and Doves)","Ducula_zoeae","Zoe's Imperial-Pigeon","Person","human"
"Columbiformes","Columbidae (Pigeons and Doves)","Ducula_cuprea","Malabar Imperial-Pigeon","Geographic Location","natural history"
"Columbiformes","Columbidae (Pigeons and Doves)","Ducula_badia","Mountain Imperial-Pigeon","Natural History","natural history"
"Columbiformes","Columbidae (Pigeons and Doves)","Ducula_lacernulata","Dark-backed Imperial-Pigeon","Both sexes physical trait","physical trait"
"Columbiformes","Columbidae (Pigeons and Doves)","Ducula_cineracea","Timor Imperial-Pigeon","Geographic Location","natural history"
"Columbiformes","Columbidae (Pigeons and Doves)","Ducula_bicolor","Pied Imperial-Pigeon","Both sexes physical trait","physical trait"
"Columbiformes","Columbidae (Pigeons and Doves)","Ducula_subflavescens","Yellowish Imperial-Pigeon","Both sexes physical trait","physical trait"
"Columbiformes","Columbidae (Pigeons and Doves)","Ducula_spilorrhoa","Torresian Imperial-Pigeon","Geographic Location","natural history"
"Columbiformes","Columbidae (Pigeons and Doves)","Ducula_luctuosa","Silver-tipped Imperial-Pigeon","Both sexes physical trait","physical trait"
"Columbiformes","Columbidae (Pigeons and Doves)","Lopholaimus_antarcticus","Topknot Pigeon","Both sexes physical trait","physical trait"
"Columbiformes","Columbidae (Pigeons and Doves)","Hemiphaga_novaeseelandiae","New Zealand Pigeon","Geographic Location","natural history"
"Columbiformes","Columbidae (Pigeons and Doves)","Hemiphaga chathamensis","Chatham Islands Pigeon","Geographic Location","natural history"
"Columbiformes","Columbidae (Pigeons and Doves)","Cryptophaps_poecilorrhoa","Sombre Pigeon","Both sexes physical trait","physical trait"
"Columbiformes","Columbidae (Pigeons and Doves)","Gymnophaps_albertisii","Papuan Mountain-Pigeon","Geographic Location","natural history"
"Columbiformes","Columbidae (Pigeons and Doves)","Gymnophaps_mada","Buru Mountain-Pigeon","Geographic Location","natural history"
"Columbiformes","Columbidae (Pigeons and Doves)","Gymnophaps_stalkeri","Seram Mountain-Pigeon","Geographic Location","natural history"
"Columbiformes","Columbidae (Pigeons and Doves)","Gymnophaps_solomonensis","Pale Mountain-Pigeon","Both sexes physical trait","physical trait"
"Mesitornithiformes","Mesitornithidae (Mesites)","Mesitornis_variegatus","White-breasted Mesite","Both sexes physical trait","physical trait"
"Mesitornithiformes","Mesitornithidae (Mesites)","Mesitornis_unicolor","Brown Mesite","Both sexes physical trait","physical trait"
"Mesitornithiformes","Mesitornithidae (Mesites)","Monias_benschi","Subdesert Mesite","Natural History","natural history"
"Pterocliformes","Pteroclidae (Sandgrouse)","Syrrhaptes_tibetanus","Tibetan Sandgrouse","Geographic Location","natural history"
"Pterocliformes","Pteroclidae (Sandgrouse)","Syrrhaptes_paradoxus","Pallas's Sandgrouse","Person","human"
"Pterocliformes","Pteroclidae (Sandgrouse)","Pterocles_alchata","Pin-tailed Sandgrouse","Both sexes physical trait","physical trait"
"Pterocliformes","Pteroclidae (Sandgrouse)","Pterocles_namaqua","Namaqua Sandgrouse","Geographic Location","natural history"
"Pterocliformes","Pteroclidae (Sandgrouse)","Pterocles_exustus","Chestnut-bellied Sandgrouse","Both sexes physical trait","physical trait"
"Pterocliformes","Pteroclidae (Sandgrouse)","Pterocles_senegallus","Spotted Sandgrouse","Female physical trait","physical trait"
"Pterocliformes","Pteroclidae (Sandgrouse)","Pterocles_orientalis","Black-bellied Sandgrouse","Both sexes physical trait","physical trait"
"Pterocliformes","Pteroclidae (Sandgrouse)","Pterocles_gutturalis","Yellow-throated Sandgrouse","Both sexes physical trait","physical trait"
"Pterocliformes","Pteroclidae (Sandgrouse)","Pterocles_coronatus","Crowned Sandgrouse","Male physical trait","physical trait"
"Pterocliformes","Pteroclidae (Sandgrouse)","Pterocles_decoratus","Black-faced Sandgrouse","Male physical trait","physical trait"
"Pterocliformes","Pteroclidae (Sandgrouse)","Pterocles_personatus","Madagascar Sandgrouse","Geographic Location","natural history"
"Pterocliformes","Pteroclidae (Sandgrouse)","Pterocles_lichtensteinii","Lichtenstein's Sandgrouse","Person","human"
"Pterocliformes","Pteroclidae (Sandgrouse)","Pterocles_bicinctus","Double-banded Sandgrouse","Male physical trait","physical trait"
"Pterocliformes","Pteroclidae (Sandgrouse)","Pterocles_quadricinctus","Four-banded Sandgrouse","Male physical trait","physical trait"
"Pterocliformes","Pteroclidae (Sandgrouse)","Pterocles_indicus","Painted Sandgrouse","Miscellaneous","human"
"Pterocliformes","Pteroclidae (Sandgrouse)","Pterocles_burchelli","Burchell's Sandgrouse","Person","human"
"Otidiformes","Otididae (Bustards)","Otis_tarda","Great Bustard","Size","physical trait"
"Otidiformes","Otididae (Bustards)","Ardeotis_arabs","Arabian Bustard","Geographic Location","natural history"
"Otidiformes","Otididae (Bustards)","Ardeotis_kori","Kori Bustard","Local language","human"
"Otidiformes","Otididae (Bustards)","Ardeotis_nigriceps","Great Indian Bustard","Size","physical trait"
"Otidiformes","Otididae (Bustards)","Ardeotis_australis","Australian Bustard","Geographic Location","natural history"
"Otidiformes","Otididae (Bustards)","Chlamydotis undulata","African Houbara","Geographic Location","natural history"
"Otidiformes","Otididae (Bustards)","Chlamydotis macqueenii","Asian Houbara","Geographic Location","natural history"
"Otidiformes","Otididae (Bustards)","Neotis_ludwigii","Ludwig's Bustard","Person","human"
"Otidiformes","Otididae (Bustards)","Neotis_denhami","Denham's Bustard","Person","human"
"Otidiformes","Otididae (Bustards)","Neotis_heuglinii","Heuglin's Bustard","Person","human"
"Otidiformes","Otididae (Bustards)","Neotis_nuba","Nubian Bustard","Geographic Location","natural history"
"Otidiformes","Otididae (Bustards)","Eupodotis_senegalensis","White-bellied Bustard","Both sexes physical trait","physical trait"
"Otidiformes","Otididae (Bustards)","Eupodotis_caerulescens","Blue Bustard","Both sexes physical trait","physical trait"
"Otidiformes","Otididae (Bustards)","Eupodotis_vigorsii","Karoo Bustard","Geographic Location","natural history"
"Otidiformes","Otididae (Bustards)","Eupodotis_rueppelii","Rüppell's Bustard","Person","human"
"Otidiformes","Otididae (Bustards)","Eupodotis_humilis","Little Brown Bustard","Size","physical trait"
"Otidiformes","Otididae (Bustards)","Eupodotis_savilei","Savile's Bustard","Person","human"
"Otidiformes","Otididae (Bustards)","Eupodotis_gindiana","Buff-crested Bustard","Male physical trait","physical trait"
"Otidiformes","Otididae (Bustards)","Eupodotis_ruficrista","Red-crested Bustard","Male physical trait","physical trait"
"Otidiformes","Otididae (Bustards)","Eupodotis_afra","Black Bustard","Male physical trait","physical trait"
"Otidiformes","Otididae (Bustards)","Eupodotis_afraoides","White-quilled Bustard","Both sexes physical trait","physical trait"
"Otidiformes","Otididae (Bustards)","Lissotis_melanogaster","Black-bellied Bustard","Male physical trait","physical trait"
"Otidiformes","Otididae (Bustards)","Lissotis_hartlaubii","Hartlaub's Bustard","Person","human"
"Otidiformes","Otididae (Bustards)","Houbaropsis_bengalensis","Bengal Florican","Geographic Location","natural history"
"Otidiformes","Otididae (Bustards)","Sypheotides_indicus","Lesser Florican","Size","physical trait"
"Otidiformes","Otididae (Bustards)","Tetrax_tetrax","Little Bustard","Size","physical trait"
"Musophagiformes","Musophagidae (Turacos)","Corythaeola_cristata","Great Blue Turaco","Size","physical trait"
"Musophagiformes","Musophagidae (Turacos)","Corythaixoides_concolor","Gray Go-away-bird","Both sexes physical trait","physical trait"
"Musophagiformes","Musophagidae (Turacos)","Corythaixoides_personatus","Bare-faced Go-away-bird","Both sexes physical trait","physical trait"
"Musophagiformes","Musophagidae (Turacos)","Corythaixoides_leucogaster","White-bellied Go-away-bird","Both sexes physical trait","physical trait"
"Musophagiformes","Musophagidae (Turacos)","Crinifer_piscator","Western Plantain-eater","Geographic Location","natural history"
"Musophagiformes","Musophagidae (Turacos)","Crinifer_zonurus","Eastern Plantain-eater","Geographic Location","natural history"
"Musophagiformes","Musophagidae (Turacos)","Ruwenzorornis_johnstoni","Rwenzori Turaco","Geographic Location","natural history"
"Musophagiformes","Musophagidae (Turacos)","Tauraco_porphyreolophus","Purple-crested Turaco","Both sexes physical trait","physical trait"
"Musophagiformes","Musophagidae (Turacos)","Tauraco_leucotis","White-cheeked Turaco","Both sexes physical trait","physical trait"
"Musophagiformes","Musophagidae (Turacos)","Tauraco_ruspolii","Prince Ruspoli's Turaco","Person","human"
"Musophagiformes","Musophagidae (Turacos)","Musophaga_violacea","Violet Turaco","Both sexes physical trait","physical trait"
"Musophagiformes","Musophagidae (Turacos)","Musophaga_rossae","Ross's Turaco","Person","human"
"Musophagiformes","Musophagidae (Turacos)","Tauraco_macrorhynchus","Yellow-billed Turaco","Both sexes physical trait","physical trait"
"Musophagiformes","Musophagidae (Turacos)","Tauraco_bannermani","Bannerman's Turaco","Person","human"
"Musophagiformes","Musophagidae (Turacos)","Tauraco_leucolophus","White-crested Turaco","Both sexes physical trait","physical trait"
"Musophagiformes","Musophagidae (Turacos)","Tauraco_schuettii","Black-billed Turaco","Both sexes physical trait","physical trait"
"Musophagiformes","Musophagidae (Turacos)","Tauraco_schalowi","Schalow's Turaco","Person","human"
"Musophagiformes","Musophagidae (Turacos)","Tauraco_erythrolophus","Red-crested Turaco","Both sexes physical trait","physical trait"
"Musophagiformes","Musophagidae (Turacos)","Tauraco_persa","Guinea Turaco","Geographic Location","natural history"
"Musophagiformes","Musophagidae (Turacos)","Tauraco_hartlaubi","Hartlaub's Turaco","Person","human"
"Musophagiformes","Musophagidae (Turacos)","Tauraco_fischeri","Fischer's Turaco","Person","human"
"Musophagiformes","Musophagidae (Turacos)","Tauraco_livingstonii","Livingstone's Turaco","Person","human"
"Musophagiformes","Musophagidae (Turacos)","Tauraco_corythaix","Knysna Turaco","Geographic Location","natural history"
"Cuculiformes","Cuculidae (Cuckoos)","Guira_guira","Guira Cuckoo","Local language","human"
"Cuculiformes","Cuculidae (Cuckoos)","Crotophaga_major","Greater Ani","Size","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Crotophaga_ani","Smooth-billed Ani","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Crotophaga_sulcirostris","Groove-billed Ani","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Tapera_naevia","Striped Cuckoo","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Dromococcyx_phasianellus","Pheasant Cuckoo","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Dromococcyx_pavoninus","Pavonine Cuckoo","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Morococcyx_erythropygus","Lesser Ground-Cuckoo","Size","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Geococcyx_velox","Lesser Roadrunner","Size","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Geococcyx_californianus","Greater Roadrunner","Size","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Neomorphus_geoffroyi","Rufous-vented Ground-Cuckoo","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Neomorphus_squamiger","Scaled Ground-Cuckoo","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Neomorphus_radiolosus","Banded Ground-Cuckoo","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Neomorphus_rufipennis","Rufous-winged Ground-Cuckoo","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Neomorphus_pucheranii","Red-billed Ground-Cuckoo","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Carpococcyx_viridis","Sumatran Ground-Cuckoo","Geographic Location","natural history"
"Cuculiformes","Cuculidae (Cuckoos)","Carpococcyx_radiceus","Bornean Ground-Cuckoo","Geographic Location","natural history"
"Cuculiformes","Cuculidae (Cuckoos)","Carpococcyx_renauldi","Coral-billed Ground-Cuckoo","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Coua_cristata","Crested Coua","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Coua_verreauxi","Verreaux's Coua","Person","human"
"Cuculiformes","Cuculidae (Cuckoos)","Coua_caerulea","Blue Coua","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Coua_ruficeps","Red-capped Coua","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Coua olivaceiceps","Olive-capped Coua","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Coua_reynaudii","Red-fronted Coua","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Coua_coquereli","Coquerel's Coua","Person","human"
"Cuculiformes","Cuculidae (Cuckoos)","Coua_cursor","Running Coua","Behavior","natural history"
"Cuculiformes","Cuculidae (Cuckoos)","Coua_gigas","Giant Coua","Size","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Coua_delalandei","Snail-eating Coua","Natural History","natural history"
"Cuculiformes","Cuculidae (Cuckoos)","Coua_serriana","Red-breasted Coua","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Centropus_milo","Buff-headed Coucal","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Centropus_ateralbus","Pied Coucal","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Centropus_chalybeus","Biak Coucal","Geographic Location","natural history"
"Cuculiformes","Cuculidae (Cuckoos)","Centropus_menbeki","Greater Black Coucal","Size","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Centropus_unirufus","Rufous Coucal","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Centropus_chlororhynchos","Green-billed Coucal","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Centropus_melanops","Black-faced Coucal","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Centropus_rectunguis","Short-toed Coucal","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Centropus_steerii","Black-hooded Coucal","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Centropus_celebensis","Bay Coucal","Natural History","natural history"
"Cuculiformes","Cuculidae (Cuckoos)","Centropus_anselli","Gabon Coucal","Geographic Location","natural history"
"Cuculiformes","Cuculidae (Cuckoos)","Centropus_leucogaster","Black-throated Coucal","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Centropus_senegalensis","Senegal Coucal","Geographic Location","natural history"
"Cuculiformes","Cuculidae (Cuckoos)","Centropus_monachus","Blue-headed Coucal","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Centropus_cupreicaudus","Coppery-tailed Coucal","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Centropus_superciliosus","White-browed Coucal","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Centropus burchellii","Burchell's Coucal","Person","human"
"Cuculiformes","Cuculidae (Cuckoos)","Centropus_nigrorufus","Sunda Coucal","Geographic Location","natural history"
"Cuculiformes","Cuculidae (Cuckoos)","Centropus_andamanensis","Andaman Coucal","Geographic Location","natural history"
"Cuculiformes","Cuculidae (Cuckoos)","Centropus_sinensis","Greater Coucal","Size","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Centropus_goliath","Goliath Coucal","Size","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Centropus_toulou","Malagasy Coucal","Geographic Location","natural history"
"Cuculiformes","Cuculidae (Cuckoos)","Centropus_grillii","Black Coucal","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Centropus_viridis","Philippine Coucal","Geographic Location","natural history"
"Cuculiformes","Cuculidae (Cuckoos)","Centropus_bengalensis","Lesser Coucal","Size","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Centropus_violaceus","Violaceous Coucal","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Centropus_bernsteini","Lesser Black Coucal","Size","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Centropus_phasianinus","Pheasant Coucal","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Rhinortha_chlorophaea","Raffles's Malkoha","Person","human"
"Cuculiformes","Cuculidae (Cuckoos)","Ceuthmochares_aereus","Blue Malkoha","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Ceuthmochares_australis","Green Malkoha","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Taccocua_leschenaultii","Sirkeer Malkoha","Local language","human"
"Cuculiformes","Cuculidae (Cuckoos)","Zanclostomus_javanicus","Red-billed Malkoha","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Phaenicophaeus_curvirostris","Chestnut-breasted Malkoha","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Phaenicophaeus oeneicaudus","Mentawai Malkoha","Geographic Location","natural history"
"Cuculiformes","Cuculidae (Cuckoos)","Phaenicophaeus_sumatranus","Chestnut-bellied Malkoha","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Phaenicophaeus_pyrrhocephalus","Red-faced Malkoha","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Phaenicophaeus_viridirostris","Blue-faced Malkoha","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Phaenicophaeus_diardi","Black-bellied Malkoha","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Phaenicophaeus_tristis","Green-billed Malkoha","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Rhamphococcyx_calyorhynchus","Yellow-billed Malkoha","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Dasylophus_superciliosus","Red-crested Malkoha","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Dasylophus_cumingi","Scale-feathered Malkoha","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Clamator_coromandus","Chestnut-winged Cuckoo","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Clamator_glandarius","Great Spotted Cuckoo","Size","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Clamator_levaillantii","Levaillant's Cuckoo","Person","human"
"Cuculiformes","Cuculidae (Cuckoos)","Clamator_jacobinus","Pied Cuckoo","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Coccycua_minuta","Little Cuckoo","Size","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Coccycua_pumila","Dwarf Cuckoo","Size","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Coccycua_cinerea","Ash-colored Cuckoo","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Piaya_melanogaster","Black-bellied Cuckoo","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Coccyzus_melacoryphus","Dark-billed Cuckoo","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Coccyzus_americanus","Yellow-billed Cuckoo","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Coccyzus_euleri","Pearly-breasted Cuckoo","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Coccyzus_minor","Mangrove Cuckoo","Natural History","natural history"
"Cuculiformes","Cuculidae (Cuckoos)","Coccyzus_ferrugineus","Cocos Cuckoo","Geographic Location","natural history"
"Cuculiformes","Cuculidae (Cuckoos)","Coccyzus_erythropthalmus","Black-billed Cuckoo","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Coccyzus_lansbergi","Gray-capped Cuckoo","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Coccyzus_pluvialis","Chestnut-bellied Cuckoo","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Coccyzus_rufigularis","Bay-breasted Cuckoo","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Coccyzus_vetula","Jamaican Lizard-Cuckoo","Geographic Location","natural history"
"Cuculiformes","Cuculidae (Cuckoos)","Coccyzus_vieilloti","Puerto Rican Lizard-Cuckoo","Geographic Location","natural history"
"Cuculiformes","Cuculidae (Cuckoos)","Coccyzus_merlini","Great Lizard-Cuckoo","Size","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Coccyzus_longirostris","Hispaniolan Lizard-Cuckoo","Geographic Location","natural history"
"Cuculiformes","Cuculidae (Cuckoos)","Nannococcyx_psix","St. Helena Cuckoo","Geographic Location","natural history"
"Cuculiformes","Cuculidae (Cuckoos)","Pachycoccyx_audeberti","Thick-billed Cuckoo","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Microdynamis_parva","Dwarf Koel","Size","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Eudynamys_scolopaceus","Asian Koel","Geographic Location","natural history"
"Cuculiformes","Cuculidae (Cuckoos)","Eudynamys_melanorhynchus","Black-billed Koel","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Eudynamys_orientalis","Pacific Koel","Geographic Location","natural history"
"Cuculiformes","Cuculidae (Cuckoos)","Urodynamis_taitensis","Long-tailed Koel","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Scythrops_novaehollandiae","Channel-billed Cuckoo","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Chrysococcyx_maculatus","Asian Emerald Cuckoo","Geographic Location","natural history"
"Cuculiformes","Cuculidae (Cuckoos)","Chrysococcyx_xanthorhynchus","Violet Cuckoo","Male physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Chrysococcyx_caprius","Dideric Cuckoo","Behavior","natural history"
"Cuculiformes","Cuculidae (Cuckoos)","Chrysococcyx_klaas","Klaas's Cuckoo","Person","human"
"Cuculiformes","Cuculidae (Cuckoos)","Chrysococcyx_flavigularis","Yellow-throated Cuckoo","Male physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Chrysococcyx_cupreus","African Emerald Cuckoo","Geographic Location","natural history"
"Cuculiformes","Cuculidae (Cuckoos)","Chrysococcyx_megarhynchus","Long-billed Cuckoo","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Chrysococcyx_basalis","Horsfield's Bronze-Cuckoo","Person","human"
"Cuculiformes","Cuculidae (Cuckoos)","Chrysococcyx_osculans","Black-eared Cuckoo","Both sexes physical trait","physical trait"
"Cuculiformes","Cuculidae (Cuckoos)","Chrysococcyx_ruficollis","Rufous-throated Bronze-Cuckoo","Both sexes physical trait","physical trait"
